precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.8755111789216087,0.8764302059496567,0.8704211374624841,5244,0.8764302059496567,0.8060554413388713,weather_related,weighted avg,adaBoost_cv
0.9646373317259394,0.9933788537140492,0.978797145769623,4833,,,floods,0,adaBoost_cv
0.8801498127340824,0.5717761557177615,0.6932153392330384,411,,,floods,1,adaBoost_cv
0.9580155982580421,0.9603356216628528,0.9564145899941583,5244,0.9603356216628528,0.7825775047159055,floods,weighted avg,adaBoost_cv
0.9545454545454546,0.9798234552332913,0.9670192906036092,4758,,,storm,0,adaBoost_cv
0.7333333333333333,0.5432098765432098,0.624113475177305,486,,,storm,1,adaBoost_cv
0.9340441023507385,0.9393592677345538,0.935239689860439,5244,0.9393592677345538,0.7615166658882505,storm,weighted avg,adaBoost_cv
0.9913875598086125,0.9978809477942593,0.9946236559139785,5191,,,fire,0,adaBoost_cv
0.42105263157894735,0.1509433962264151,0.22222222222222224,53,,,fire,1,adaBoost_cv
0.9856233051945446,0.9893211289092296,0.9868171578236538,5244,0.9893211289092296,0.5744121720103371,fire,weighted avg,adaBoost_cv
0.9812539054363674,0.9884599244649601,0.9848437336678164,4766,,,earthquake,0,adaBoost_cv
0.8758465011286681,0.8117154811715481,0.8425624321389793,478,,,earthquake,1,adaBoost_cv
0.9716458315883352,0.9723493516399695,0.9718745379907028,5244,0.9723493516399695,0.9000877028182541,earthquake,weighted avg,adaBoost_cv
0.9842095128057,0.9968792666276575,0.9905038759689923,5127,,,cold,0,adaBoost_cv
0.6862745098039216,0.29914529914529914,0.41666666666666663,117,,,cold,1,adaBoost_cv
0.9775622215487952,0.9813119755911518,0.977700871871286,5244,0.9813119755911518,0.6480122828864784,cold,weighted avg,adaBoost_cv
0.9518953242255147,0.9957729468599034,0.9733398917855386,4968,,,other_weather,0,adaBoost_cv
0.5531914893617021,0.09420289855072464,0.16099071207430343,276,,,other_weather,1,adaBoost_cv
0.9309109118642616,0.9483218916857361,0.9305846718007367,5244,0.9483218916857361,0.544987922705314,other_weather,weighted avg,adaBoost_cv
0.8614673113306706,0.9704001894387876,0.9126948775055679,4223,,,direct_report,0,adaBoost_cv
0.7433264887063655,0.3545543584720862,0.48010610079575594,1021,,,direct_report,1,adaBoost_cv
0.838465446361293,0.8504958047292144,0.8284704036267124,5244,0.8504958047292144,0.6624772739554369,direct_report,weighted avg,adaBoost_cv
