precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.9774142724771051,0.9821359969266231,0.9777613090459539,5206,0.9821359969266231,0.6026871345312788,electricity,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9942340957140111,0.999420401854714,0.996820502938626,5176,,,tools,0,adaBoost_cv_MLSMOTE_scoringF1
0.0,0.0,0.0,30,,,tools,1,adaBoost_cv_MLSMOTE_scoringF1
0.9885047405715945,0.9936611601997695,0.9910762434134321,5206,0.9936611601997695,0.499710200927357,tools,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9911538461538462,0.9994182664339732,0.9952689002606934,5157,,,hospitals,0,adaBoost_cv_MLSMOTE_scoringF1
0.5,0.061224489795918366,0.1090909090909091,49,,,hospitals,1,adaBoost_cv_MLSMOTE_scoringF1
0.9865309997340348,0.9905877833269304,0.9869280009968978,5206,0.9905877833269304,0.5303213781149458,hospitals,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9955794733807419,0.9994211846420992,0.9974966300789524,5183,,,shops,0,adaBoost_cv_MLSMOTE_scoringF1
0.0,0.0,0.0,23,,,shops,1,adaBoost_cv_MLSMOTE_scoringF1
0.9911810239209347,0.9950057625816365,0.9930897106606243,5206,0.9950057625816365,0.4997105923210496,shops,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9898116109188774,0.9998058252427184,0.9947836166924267,5150,,,aid_centers,0,adaBoost_cv_MLSMOTE_scoringF1
0.75,0.05357142857142857,0.09999999999999999,56,,,aid_centers,1,adaBoost_cv_MLSMOTE_scoringF1
0.9872320008129502,0.9896273530541683,0.9851585912343445,5206,0.9896273530541683,0.5266886269070735,aid_centers,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9591993841416474,0.9987975951903808,0.9785980757903004,4990,,,other_infrastructure,0,adaBoost_cv_MLSMOTE_scoringF1
0.4,0.018518518518518517,0.035398230088495575,216,,,other_infrastructure,1,adaBoost_cv_MLSMOTE_scoringF1
0.9359978730055359,0.9581252401075682,0.9394641597949893,5206,0.9581252401075682,0.5086580568544498,other_infrastructure,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.8814760508308895,0.9646964428991709,0.9212105733622781,3739,,,weather_related,0,adaBoost_cv_MLSMOTE_scoringF1
0.881508078994614,0.6693933197000682,0.7609453700116234,1467,,,weather_related,1,adaBoost_cv_MLSMOTE_scoringF1
